Q07307	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	574	True	2
P32432	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	683	False	2
Q8RXH2	Arabidopsis thaliana	Viridiplantae	716	False	2
P37727	Rattus norvegicus	Metazoa	650	False	2
Q9W088	Drosophila melanogaster	Metazoa	431	False	2
P07910	Homo sapiens	Metazoa	306	False	2
Q06236	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	168	True	2
P36093	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	366	False	2
Q8IYL3	Homo sapiens	Metazoa	243	False	2
Q45FA5	Badhamia polycephala	Other	426	False	2
Q9CQY9	Mus musculus	Metazoa	76	True	2
P40515	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	155	False	2
A0A2R6X6S3	Marchantia polymorpha	Viridiplantae	911	False	2
P91928	Drosophila melanogaster	Metazoa	739	True	2
Q9C4Z7	Arabidopsis thaliana	Viridiplantae	229	False	2
Q8NF64	Homo sapiens	Metazoa	920	False	2
Q9CQC7	Mus musculus	Metazoa	129	True	2
Q9LNE8	Arabidopsis thaliana	Viridiplantae	200	False	2
O88735	Mus musculus	Metazoa	730	False	2
Q00653	Homo sapiens	Metazoa	900	False	2
P40992	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	514	False	2
O94851	Homo sapiens	Metazoa	1957	False	2
O24164	Nicotiana tabacum	Viridiplantae	504	False	2
P18074	Homo sapiens	Metazoa	760	False	2
Q8WZK3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	138	False	2
Q9NUQ6	Homo sapiens	Metazoa	558	False	2
D0Q0Y7	Rattus norvegicus	Metazoa	160	True	2
Q9LKX9	Zea mays	Viridiplantae	867	False	2
P79083	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	328	False	2
Q84SC3	Oryza sativa subsp. japonica	Viridiplantae	91	False	2
Q9Y7L8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	292	False	2
P32453	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	318	False	2
Q9Z0W3	Mus musculus	Metazoa	1402	False	2
Q8VDS3	Mus musculus	Metazoa	158	False	2
Q9VW51	Drosophila melanogaster	Metazoa	1059	False	2
Q96CW1	Homo sapiens	Metazoa	435	False	2
P23023	Drosophila melanogaster	Metazoa	549	False	2
O95989	Homo sapiens	Metazoa	172	False	2
Q03388	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	795	False	2
Q93009	Homo sapiens	Metazoa	1102	False	2
G8B839	Candida parapsilosis (strain CDC 317 / ATCC MYA-4646)	Fungi	266	False	2
Q9CZX7	Mus musculus	Metazoa	257	False	2
Q969Y2	Homo sapiens	Metazoa	492	False	2
P12689	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	985	False	2
O61016	Crithidia fasciculata	Other	151	False	2
Q04839	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	188	False	2
Q21738	Caenorhabditis elegans	Metazoa	335	False	2
O13974	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	329	False	2
P39965	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	576	False	2
P81909	Drosophila melanogaster	Metazoa	397	True	2
P31334	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	269	False	2
Q800K6	Xenopus laevis	Metazoa	1513	False	2
Q0WUY1	Arabidopsis thaliana	Viridiplantae	534	False	2
Q8NFG4	Homo sapiens	Metazoa	579	False	2
Q92317	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	146	False	2
Q6QJ72	Arabidopsis thaliana	Viridiplantae	187	False	2
P52503	Mus musculus	Metazoa	116	False	2
O95218	Homo sapiens	Metazoa	330	False	2
V5IQE0	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	202	False	2
P54345	Chlamydomonas reinhardtii	Viridiplantae	156	False	2
Q09725	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1587	False	2
P40492	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	516	False	2
Q3UHU5	Mus musculus	Metazoa	1945	False	2
O55102	Mus musculus	Metazoa	125	False	2
Q8VZ80	Arabidopsis thaliana	Viridiplantae	539	True	2
Q39134	Arabidopsis thaliana	Viridiplantae	476	True	2
P20484	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	414	False	2
Q9WTQ8	Mus musculus	Metazoa	209	True	2
Q12050	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	791	False	2
O94603	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	948	False	2
Q9SLB9	Arabidopsis thaliana	Viridiplantae	450	False	2
O43006	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	225	False	2
Q9ZQI7	Arabidopsis thaliana	Viridiplantae	456	False	2
Q9WTK2	Mus musculus	Metazoa	593	False	2
O35094	Rattus norvegicus	Metazoa	453	False	2
P38883	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	763	False	2
Q9SR62	Arabidopsis thaliana	Viridiplantae	309	False	2
P86981	Podarcis siculus	Metazoa	81	False	2
P26321	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	297	False	2
P35734	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	292	False	2
P47027	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	764	False	2
O00522	Homo sapiens	Metazoa	736	False	2
P41224	Rattus norvegicus	Metazoa	301	False	2
A2RTF1	Mus musculus	Metazoa	1109	False	2
Q90Z72	Gallus gallus	Metazoa	458	False	2
O80796	Arabidopsis thaliana	Viridiplantae	330	False	2
Q9M086	Arabidopsis thaliana	Viridiplantae	1883	False	2
Q9Y6B6	Homo sapiens	Metazoa	198	False	2
Q43715	Pisum sativum	Viridiplantae	809	False	2
P25042	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	368	False	2
Q9CAC5	Arabidopsis thaliana	Viridiplantae	191	True	2
P82924	Bos taurus	Metazoa	435	False	2
Q04601	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	652	False	2
Q8BGD7	Mus musculus	Metazoa	802	False	2
Q7KMJ6	Drosophila melanogaster	Metazoa	793	False	2
O14523	Homo sapiens	Metazoa	706	True	2
Q6NQK2	Arabidopsis thaliana	Viridiplantae	449	False	2
Q15038	Homo sapiens	Metazoa	168	False	2
Q9WVB3	Mus musculus	Metazoa	581	False	2
Q9H9P8	Homo sapiens	Metazoa	463	False	2
P13621	Bos taurus	Metazoa	213	False	2
Q9QYK3	Rattus norvegicus	Metazoa	287	False	2
P97346	Mus musculus	Metazoa	435	False	2
O76064	Homo sapiens	Metazoa	485	False	2
Q7SBR3	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	86	False	2
O22210	Arabidopsis thaliana	Viridiplantae	248	False	2
F4J7T2	Arabidopsis thaliana	Viridiplantae	1907	False	2
P41223	Homo sapiens	Metazoa	144	False	2
P46414	Mus musculus	Metazoa	197	False	2
E9Q9M8	Mus musculus	Metazoa	600	False	2
Q9Z2Q2	Mus musculus	Metazoa	478	False	2
Q924C5	Mus musculus	Metazoa	1680	False	2
Q5VTE6	Homo sapiens	Metazoa	544	False	2
Q8GUK1	Arabidopsis thaliana	Viridiplantae	602	False	2
Q149B8	Mus musculus	Metazoa	807	False	2
Q9DAG4	Mus musculus	Metazoa	180	False	2
Q12354	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	227	False	2
Q9UGU0	Homo sapiens	Metazoa	1960	False	2
P51636	Homo sapiens	Metazoa	162	False	2
B6HQ74	Penicillium rubens (strain ATCC 28089 / DSM 1075 / NRRL 1951 / Wisconsin 54-1255)	Fungi	390	False	2
Q39659	Cucumis sativus	Viridiplantae	725	False	2
Q06163	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	884	False	2
Q9LD47	Arabidopsis thaliana	Viridiplantae	320	False	2
Q9SEL5	Arabidopsis thaliana	Viridiplantae	222	False	2
B3DH96	Danio rerio	Metazoa	325	True	2
A0A1D8PN96	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	981	False	2
P13164	Homo sapiens	Metazoa	125	True	2
Q8K4J6	Mus musculus	Metazoa	964	False	2
Q9UUK4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	202	False	2
P0DJH6	Gallus gallus	Metazoa	76	False	2
P38634	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	284	False	2
Q9Z309	Mus musculus	Metazoa	187	False	2
O22287	Arabidopsis thaliana	Viridiplantae	361	False	2
Q27934	Drosophila melanogaster	Metazoa	400	False	2
P53540	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	846	False	2
Q5F1R6	Homo sapiens	Metazoa	531	False	2
Q7RYM5	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	292	False	2
Q7S5M7	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	64	True	2
P40473	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	351	False	2
P49916	Homo sapiens	Metazoa	1009	False	2
Q92878	Homo sapiens	Metazoa	1312	False	2
Q08282	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	695	False	2
Q15744	Homo sapiens	Metazoa	281	False	2
P38793	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	499	False	2
P40971	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	790	False	2
Q15049	Homo sapiens	Metazoa	377	True	2
Q03776	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	544	False	2
O14230	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	347	False	2
Q9BRU2	Homo sapiens	Metazoa	100	False	2
Q03799	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	155	False	2
P32337	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1089	False	2
O60683	Homo sapiens	Metazoa	326	True	2
P48552	Homo sapiens	Metazoa	1158	False	2
Q04401	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	133	False	2
P22469	Drosophila melanogaster	Metazoa	90	False	2
Q96301	Arabidopsis thaliana	Viridiplantae	914	False	2
P42117	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	82	True	2
Q93062	Homo sapiens	Metazoa	196	False	2
O74400	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	674	False	2
P36112	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	540	True	2
A0A3B3IS91	Homo sapiens	Metazoa	260	False	2
Q9H1J1	Homo sapiens	Metazoa	476	False	2
Q9SNC0	Arabidopsis thaliana	Viridiplantae	182	False	2
A0A0D1CRC9	Mycosarcoma maydis	Fungi	534	False	2
Q9Y6I9	Homo sapiens	Metazoa	313	True	2
Q05568	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	337	True	2
Q95T19	Drosophila melanogaster	Metazoa	464	False	2
P07663	Drosophila melanogaster	Metazoa	1218	False	2
Q9Y2M2	Homo sapiens	Metazoa	375	False	2
Q12487	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	163	False	2
Q8NCN2	Homo sapiens	Metazoa	500	False	2
Q8IZ08	Homo sapiens	Metazoa	494	True	2
G5EEH9	Caenorhabditis elegans	Metazoa	1678	False	2
P11471	Chlamydomonas reinhardtii	Viridiplantae	245	False	2
P56347	Chlorella vulgaris	Viridiplantae	161	False	2
Q9SM57	Pisum sativum	Viridiplantae	177	False	2
Q9Y7U7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	878	False	2
Q16775	Homo sapiens	Metazoa	308	False	2
Q9Y7N1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	240	False	2
Q9NZZ3	Homo sapiens	Metazoa	219	False	2
Q9LY66	Arabidopsis thaliana	Viridiplantae	346	False	2
A0A0A6YY25	Mus musculus	Metazoa	723	False	2
P20240	Drosophila melanogaster	Metazoa	424	False	2
P30658	Mus musculus	Metazoa	519	False	2
P16458	Sterkiella nova	Other	385	False	2
Q23590	Caenorhabditis elegans	Metazoa	1390	False	2
O95926	Homo sapiens	Metazoa	243	False	2
P42845	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	420	False	2
E5RQA1	Oryza sativa subsp. japonica	Viridiplantae	257	False	2
Q86UB2	Homo sapiens	Metazoa	503	False	2
Q9WVH3	Mus musculus	Metazoa	505	False	2
Q9BZB8	Homo sapiens	Metazoa	566	False	2
P14284	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1504	False	2
Q9VKJ9	Drosophila melanogaster	Metazoa	816	False	2
P24345	Zea mays	Viridiplantae	359	False	2
Q8VEH6	Mus musculus	Metazoa	393	False	2
P97452	Mus musculus	Metazoa	732	False	2
Q08887	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	554	False	2
Q03937	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	162	False	2
P12524	Homo sapiens	Metazoa	364	False	2
Q921E6	Mus musculus	Metazoa	441	False	2
P38264	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	188	True	2
Q9Y388	Homo sapiens	Metazoa	322	False	2
C4QWS8	Komagataella phaffii (strain GS115 / ATCC 20864)	Fungi	363	False	2
Q20992	Caenorhabditis elegans	Metazoa	667	False	2
Q94JV5	Arabidopsis thaliana	Viridiplantae	307	False	2
Q07508	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	261	False	2
Q6PCP7	Mus musculus	Metazoa	798	True	2
Q61161	Mus musculus	Metazoa	821	False	2
Q9FNC7	Arabidopsis thaliana	Viridiplantae	717	False	2
P32897	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	222	True	2
P56282	Homo sapiens	Metazoa	527	False	2
Q8LDL0	Arabidopsis thaliana	Viridiplantae	231	False	2
Q96MF7	Homo sapiens	Metazoa	247	False	2
O00483	Homo sapiens	Metazoa	81	True	2
P28007	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	205	False	2
Q7L0Y3	Homo sapiens	Metazoa	403	False	2
Q00816	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1014	False	2
P70174	Mus musculus	Metazoa	488	True	2
Q8WWM7	Homo sapiens	Metazoa	1075	False	2
P34257	Caenorhabditis elegans	Metazoa	329	False	2
O95571	Homo sapiens	Metazoa	254	False	2
Q7L5D6	Homo sapiens	Metazoa	327	False	2
Q8VY74	Arabidopsis thaliana	Viridiplantae	333	False	2
Q5VYK3	Homo sapiens	Metazoa	1845	False	2
Q8NDZ0	Homo sapiens	Metazoa	799	False	2
Q8R000	Mus musculus	Metazoa	340	True	2
Q9SWA6	Arabidopsis thaliana	Viridiplantae	432	False	2
P87231	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	608	False	2
Q9GMC9	Ovis aries	Metazoa	169	True	2
O46101	Drosophila melanogaster	Metazoa	244	True	2
O55207	Rattus norvegicus	Metazoa	1496	False	2
Q9P258	Homo sapiens	Metazoa	522	False	2
P28070	Homo sapiens	Metazoa	264	False	2
P32388	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	137	False	2
Q8IPX7	Drosophila melanogaster	Metazoa	232	False	2
Q504T8	Homo sapiens	Metazoa	468	False	2
Q9JJK4	Rattus norvegicus	Metazoa	372	True	2
O08608	Mus musculus	Metazoa	189	False	2
Q02637	Drosophila melanogaster	Metazoa	449	False	2
Q9SYM5	Arabidopsis thaliana	Viridiplantae	669	False	2
Q9ASS2	Arabidopsis thaliana	Viridiplantae	601	False	2
P19407	Spinacia oleracea	Viridiplantae	62	True	2
P41958	Caenorhabditis elegans	Metazoa	280	False	2
P53136	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	463	False	2
P40345	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	661	True	2
Q8N726	Homo sapiens	Metazoa	132	False	2
Q9BRV3	Homo sapiens	Metazoa	221	True	2
A0A286YD83	Mus musculus	Metazoa	63	True	2
O81242	Arabidopsis thaliana	Viridiplantae	355	False	2
P24118	Tetrahymena thermophila	Other	462	False	2
P19824	Chlamydomonas reinhardtii	Viridiplantae	375	False	2
Q9H5U6	Homo sapiens	Metazoa	513	False	2
Q84T94	Oryza sativa subsp. japonica	Viridiplantae	639	False	2
P16048	Pisum sativum	Viridiplantae	165	False	2
Q8N0T1	Homo sapiens	Metazoa	100	False	2
Q15751	Homo sapiens	Metazoa	4861	False	2
P25686	Homo sapiens	Metazoa	324	False	2
G5EDN3	Caenorhabditis elegans	Metazoa	1353	False	2
Q920Q8	Mus musculus	Metazoa	642	False	2
Q96JH7	Homo sapiens	Metazoa	1222	False	2
Q9H832	Homo sapiens	Metazoa	354	False	2
Q5H943	Homo sapiens	Metazoa	113	True	2
Q14CB8	Homo sapiens	Metazoa	494	False	2
Q9P7K5	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1098	False	2
Q9UNA4	Homo sapiens	Metazoa	740	False	2
Q9WV31	Mus musculus	Metazoa	396	False	2
Q8TF63	Homo sapiens	Metazoa	244	False	2
P20676	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1076	False	2
A0A0D1CRD0	Mycosarcoma maydis	Fungi	550	False	2
O74563	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	680	False	2
Q14498	Homo sapiens	Metazoa	530	False	2
P87169	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	676	False	2
P26269	Ascaris suum	Metazoa	361	False	2
P38110	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	2787	False	2
P32342	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	167	False	2
G5DGA8	Ips pini	Metazoa	253	False	2
P40356	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	397	False	2
P40161	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	455	False	2
Q03834	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1242	False	2
P36531	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	177	False	2
Q147X3	Homo sapiens	Metazoa	362	False	2
O74848	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	311	False	2
Q386M3	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	Other	862	False	2
O48847	Arabidopsis thaliana	Viridiplantae	787	False	2
Q9JJL0	Mus musculus	Metazoa	238	False	2
Q9XH37	Oryza sativa subsp. indica	Viridiplantae	277	False	2
Q9VYX1	Drosophila melanogaster	Metazoa	101	False	2
Q9ES73	Rattus norvegicus	Metazoa	775	False	2
Q9C446	Penicillium paxilli	Fungi	371	False	2
Q03323	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	175	False	2
Q9NRP7	Homo sapiens	Metazoa	1315	False	2
P25028	Drosophila melanogaster	Metazoa	696	False	2
Q9FG00	Arabidopsis thaliana	Viridiplantae	491	True	2
Q12445	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	299	True	2
Q6T4R5	Homo sapiens	Metazoa	1651	False	2
Q9WVE0	Mus musculus	Metazoa	198	False	2
Q59NP1	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	251	True	2
Q9FFD8	Arabidopsis thaliana	Viridiplantae	104	False	2
P16521	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1044	False	2
O82775	Arabidopsis thaliana	Viridiplantae	256	False	2
Q9PTD5	Gallus gallus	Metazoa	335	False	2
F6ZDS4	Mus musculus	Metazoa	2431	False	2
P33749	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	630	False	2
P32790	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1244	False	2
Q86WR6	Homo sapiens	Metazoa	236	False	2
Q0E671	Danio rerio	Metazoa	430	False	2
P98200	Mus musculus	Metazoa	1148	True	2
O74905	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	189	False	2
Q8QG92	Xenopus laevis	Metazoa	824	False	2
Q06164	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1454	False	2
B4DJY2	Homo sapiens	Metazoa	109	True	2
Q04751	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	285	False	2
Q9QY02	Rattus norvegicus	Metazoa	738	False	2
P47154	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	453	True	2
P38302	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	140	False	2
P40337	Homo sapiens	Metazoa	213	False	2
Q07914	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	168	True	2
P42696	Homo sapiens	Metazoa	430	False	2
Q90ZF9	Gallus gallus	Metazoa	235	False	2
Q9LQU4	Arabidopsis thaliana	Viridiplantae	152	True	2
F4HYF3	Arabidopsis thaliana	Viridiplantae	401	False	2
P39023	Homo sapiens	Metazoa	403	False	2
P07261	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	785	False	2
A0A0D1E3S6	Mycosarcoma maydis	Fungi	591	False	2
Q94ID2	Arabidopsis thaliana	Viridiplantae	330	False	2
Q96MB7	Homo sapiens	Metazoa	349	False	2
Q13015	Homo sapiens	Metazoa	90	False	2
Q96QE5	Homo sapiens	Metazoa	360	False	2
Q15233	Homo sapiens	Metazoa	471	False	2
O60127	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	126	False	2
Q90941	Gallus gallus	Metazoa	1633	False	2
Q1MTQ9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	180	False	2
P55212	Homo sapiens	Metazoa	293	False	2
P82249	Spinacia oleracea	Viridiplantae	130	False	2
Q9P0N8	Homo sapiens	Metazoa	246	False	2
Q0WQ41	Arabidopsis thaliana	Viridiplantae	594	False	2
Q8IWV7	Homo sapiens	Metazoa	1749	False	2
Q8CJ67	Mus musculus	Metazoa	570	False	2
O42958	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	754	False	2
P38281	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	316	False	2
Q6RVV4	Pisum sativum	Viridiplantae	316	False	2
Q6UVM4	Rattus norvegicus	Metazoa	1142	True	2
P42925	Mus musculus	Metazoa	194	True	2
A0A455ZAR2	Homo sapiens	Metazoa	87	False	2
Q8R515	Rattus norvegicus	Metazoa	873	False	2
Q9NXW2	Homo sapiens	Metazoa	375	False	2
Q8RWE8	Arabidopsis thaliana	Viridiplantae	442	False	2
Q8L7N4	Arabidopsis thaliana	Viridiplantae	343	True	2
O44827	Caenorhabditis elegans	Metazoa	510	True	2
Q04264	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1277	False	2
A2VEY9	Drosophila melanogaster	Metazoa	693	True	2
P40205	Homo sapiens	Metazoa	109	False	2
Q0WMY5	Arabidopsis thaliana	Viridiplantae	952	False	2
P92948	Arabidopsis thaliana	Viridiplantae	844	False	2
Q96SB8	Homo sapiens	Metazoa	1091	False	2
Q9ESV1	Rattus norvegicus	Metazoa	1051	False	2
P39522	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	585	False	2
Q9D5U8	Mus musculus	Metazoa	673	False	2
Q5T4T6	Homo sapiens	Metazoa	812	False	2
Q9VX12	Drosophila melanogaster	Metazoa	359	False	2
C4R4G9	Komagataella phaffii (strain GS115 / ATCC 20864)	Fungi	344	False	2
Q9LG26	Arabidopsis thaliana	Viridiplantae	689	False	2
O74309	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	807	False	2
Q27403	Drosophila melanogaster	Metazoa	504	False	2
P36036	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	203	False	2
O82628	Arabidopsis thaliana	Viridiplantae	110	False	2
Q9MBA2	Arabidopsis thaliana	Viridiplantae	326	False	2
Q5EGY4	Rattus norvegicus	Metazoa	198	False	2
Q9UKJ5	Homo sapiens	Metazoa	165	False	2
P32898	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	989	False	2
Q8GSJ6	Arabidopsis thaliana	Viridiplantae	154	True	2
Q681Y3	Arabidopsis thaliana	Viridiplantae	432	False	2
O02751	Bos taurus	Metazoa	592	False	2
Q9H8M7	Homo sapiens	Metazoa	445	False	2
O44498	Caenorhabditis elegans	Metazoa	1623	False	2
Q8TDT2	Homo sapiens	Metazoa	470	True	2
P22561	Mus musculus	Metazoa	449	False	2
Q9WTJ6	Mus musculus	Metazoa	475	False	2
O94708	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	394	False	2
O54931	Mus musculus	Metazoa	1089	False	2
Q9GZN2	Homo sapiens	Metazoa	237	False	2
Q9XWL9	Caenorhabditis elegans	Metazoa	895	False	2
Q9H4M3	Homo sapiens	Metazoa	255	False	2
Q924L1	Mus musculus	Metazoa	360	False	2
P15382	Homo sapiens	Metazoa	129	True	2
Q9BY10	Homo sapiens	Metazoa	475	True	2
P57744	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	87	False	2
Q6ZI01	Oryza sativa subsp. japonica	Viridiplantae	213	False	2
Q6UXN9	Homo sapiens	Metazoa	313	False	2
Q6IBW4	Homo sapiens	Metazoa	605	False	2
I3W9F6	Rhizophagus irregularis	Fungi	276	True	2
Q01543	Homo sapiens	Metazoa	452	False	2
Q8MIR0	Sus scrofa	Metazoa	373	False	2
P40535	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	587	False	2
Q9FWA3	Arabidopsis thaliana	Viridiplantae	486	False	2
Q92945	Homo sapiens	Metazoa	711	False	2
P38210	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	180	False	2
O74535	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	710	False	2
Q9QZS8	Mus musculus	Metazoa	854	False	2
Q9H4B6	Homo sapiens	Metazoa	383	False	2
Q9P6Q0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	112	False	2
P18583	Homo sapiens	Metazoa	2426	False	2
C0HMD7	Homo sapiens	Metazoa	151	False	2
Q3UYV9	Mus musculus	Metazoa	790	False	2
Q8K3D3	Mus musculus	Metazoa	89	False	2
Q9NZD8	Homo sapiens	Metazoa	308	False	2
Q54ET6	Dictyostelium discoideum	Other	2364	False	2
O43290	Homo sapiens	Metazoa	800	False	2
Q8N5C7	Homo sapiens	Metazoa	304	False	2
Q94AQ8	Arabidopsis thaliana	Viridiplantae	348	False	2
P32505	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	525	False	2
Q9ULP9	Homo sapiens	Metazoa	559	False	2
Q9LW26	Arabidopsis thaliana	Viridiplantae	701	False	2
B1AL88	Homo sapiens	Metazoa	458	True	2
Q9LLY4	Brassica napus	Viridiplantae	344	False	2
Q02775	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	382	False	2
Q12117	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	320	True	2
Q8BM47	Mus musculus	Metazoa	761	False	2
