P02659	Gallus gallus	Metazoa	106	24	3
Q29W25	Crocus sativus	Viridiplantae	168	26	3
Q868Z9	Drosophila melanogaster	Metazoa	2898	26	3
P80748	Homo sapiens	Metazoa	117	17	3
O14625	Homo sapiens	Metazoa	94	21	3
Q42502	Solanum tuberosum	Viridiplantae	386	23	3
Q8MMH3	Pimpla hypochondriaca	Metazoa	488	19	3
Q17058	Apis mellifera	Metazoa	567	17	3
G4V4F9	Cupiennius salei	Metazoa	97	19	3
Q8MUP7	Ixodes scapularis	Metazoa	102	21	3
B0FHH8	Manduca sexta	Metazoa	151	18	3
Q09140	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1448	18	3
P53366	Sus scrofa	Metazoa	188	21	3
P98066	Homo sapiens	Metazoa	277	17	3
P0DUS5	Doratifera vulnerans	Metazoa	57	24	3
Q94K85	Arabidopsis thaliana	Viridiplantae	359	26	3
O02826	Sus scrofa	Metazoa	111	20	3
O95813	Homo sapiens	Metazoa	267	17	3
Q8N4F0	Homo sapiens	Metazoa	458	20	3
Q9Y240	Homo sapiens	Metazoa	323	21	3
P60153	Homo sapiens	Metazoa	205	26	3
Q2ULM2	Aspergillus oryzae (strain ATCC 42149 / RIB 40)	Fungi	496	16	3
P42264	Rattus norvegicus	Metazoa	919	31	3
P05790	Bombyx mori	Metazoa	5263	21	3
P45478	Bos taurus	Metazoa	306	27	3
P29241	Aplysia californica	Metazoa	282	24	3
Q14392	Homo sapiens	Metazoa	662	19	3
P14214	Tachypleus tridentatus	Metazoa	77	23	4
Q8MP06	Tyria jacobaeae	Metazoa	456	22	4
Q63191	Rattus norvegicus	Metazoa	1216	21	4
P21837	Dictyostelium discoideum	Other	550	19	4
Q86YL7	Homo sapiens	Metazoa	162	22	4
P48439	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	350	22	4
P80356	Avena sativa	Viridiplantae	220	19	4
P31419	Manduca sexta	Metazoa	161	20	4
P15018	Homo sapiens	Metazoa	202	22	4
Q76IQ4	Oncorhynchus mykiss	Metazoa	111	26	4
Q8BSU2	Mus musculus	Metazoa	246	26	4
P54803	Homo sapiens	Metazoa	685	42	4
P25236	Rattus norvegicus	Metazoa	385	19	4
A7VN15	Protobothrops flavoviridis	Metazoa	79	19	4
P19069	Cavia porcellus	Metazoa	1742	19	4
P25404	Mirabilis jalapa	Viridiplantae	63	27	4
Q3L1D1	Agaricus bisporus	Fungi	594	25	4
Q8I817	Aplysia californica	Metazoa	88	19	4
Q6UW10	Homo sapiens	Metazoa	78	19	4
O88188	Mus musculus	Metazoa	162	19	4
P00996	Bos taurus	Metazoa	79	23	4
Q07081	Aquarana catesbeiana	Metazoa	464	16	4
P81058	Penaeus vannamei	Metazoa	82	19	4
Q96BF3	Homo sapiens	Metazoa	282	22	4
Q9GZX6	Homo sapiens	Metazoa	179	33	4
P05117	Solanum lycopersicum	Viridiplantae	457	24	4
Q6UWL6	Homo sapiens	Metazoa	708	20	4
P81623	Bos taurus	Metazoa	258	29	4
Q5B833	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	387	24	4
O14786	Homo sapiens	Metazoa	923	21	4
P08514	Homo sapiens	Metazoa	1039	31	4
P83508	Cavia porcellus	Metazoa	170	16	4
O00105	Aspergillus niger	Fungi	564	19	4
Q61508	Mus musculus	Metazoa	559	19	4
Q1HAY7	Holotrichia diomphalia	Metazoa	317	23	4
P47178	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	298	19	4
P80060	Locusta migratoria	Metazoa	92	19	4
O96059	Bombyx mori	Metazoa	66	24	4
P31096	Bos taurus	Metazoa	278	16	4
Q8I7X1	Porcellio scaber	Metazoa	145	21	4
Q86R84	Dermatophagoides farinae	Metazoa	462	25	4
Q6UWI4	Homo sapiens	Metazoa	295	33	4
P16112	Homo sapiens	Metazoa	2530	16	4
Q9UKZ9	Homo sapiens	Metazoa	415	23	4
P33559	Aspergillus kawachii (strain NBRC 4308)	Fungi	327	25	4
Q9NRR1	Homo sapiens	Metazoa	136	22	4
P02462	Homo sapiens	Metazoa	1669	27	4
P29026	Rhizopus oligosporus	Fungi	540	22	4
Q7Q7R8	Anopheles gambiae	Metazoa	89	29	4
P58912	Phyllodiscus semoni	Metazoa	488	21	4
Q6DWK3	Colletotrichum lindemuthianum	Fungi	248	26	4
Q9NR16	Homo sapiens	Metazoa	1453	40	4
P81295	Juniperus ashei	Viridiplantae	225	26	4
P69241	Raphanus sativus	Viridiplantae	80	29	4
P54837	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	211	20	4
Q76FB0	Cyanidium caldarium	Other	155	20	4
Q00193	Oryctolagus cuniculus	Metazoa	540	24	4
Q18184	Caenorhabditis elegans	Metazoa	89	23	4
P36980	Homo sapiens	Metazoa	270	18	4
A0A1W6EVM7	Ampulex compressa	Metazoa	50	26	4
I3LGZ3	Sus scrofa	Metazoa	81	24	4
P82187	Equus caballus	Metazoa	185	20	4
Q29381	Sus scrofa	Metazoa	439	25	4
P20797	Antheraea polyphemus	Metazoa	163	21	4
P81605	Homo sapiens	Metazoa	110	19	4
P28770	Oncorhynchus mykiss	Metazoa	221	21	4
Q9UAH3	Pinctada fucata	Metazoa	129	23	4
Q8S2W4	Arabidopsis thaliana	Viridiplantae	61	22	4
Q5FWE3	Homo sapiens	Metazoa	981	27	4
Q5XM24	Dictyostelium discoideum	Other	494	18	4
P91745	Lucilia cuprina	Metazoa	375	20	4
P17813	Homo sapiens	Metazoa	658	25	4
P42292	Gallus gallus	Metazoa	588	33	4
P15570	Phytophthora cryptogea	Other	118	20	4
P35495	Sus scrofa	Metazoa	133	24	4
Q96F46	Homo sapiens	Metazoa	866	32	4
Q29422	Ovis aries	Metazoa	333	20	4
P49259	Bos taurus	Metazoa	1463	20	4
Q14210	Homo sapiens	Metazoa	128	20	4
Q7M4T0	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	480	17	4
P01538	Viscum album	Viridiplantae	111	26	4
P24821	Homo sapiens	Metazoa	2201	22	4
G8YYA5	Androctonus amoreuxi	Metazoa	74	22	4
P49125	Latrodectus tredecimguttatus	Metazoa	88	18	4
P11654	Rattus norvegicus	Metazoa	1886	25	4
P16882	Mus musculus	Metazoa	650	24	4
P07204	Homo sapiens	Metazoa	575	18	4
Q9ES58	Rattus norvegicus	Metazoa	327	23	4
Q9UBP4	Homo sapiens	Metazoa	350	21	4
Q6Z232	Oryza sativa subsp. japonica	Viridiplantae	146	42	4
B2KNH9	Dendrobium findlayanum	Viridiplantae	167	24	4
P34746	Oreochromis mossambicus	Metazoa	204	17	4
P20740	Gallus gallus	Metazoa	1473	36	4
P08833	Homo sapiens	Metazoa	259	25	4
P48307	Homo sapiens	Metazoa	235	22	4
P80513	Bos taurus	Metazoa	179	21	4
P84843	Hybomitra bimaculata	Metazoa	76	20	4
Q01528	Limulus polyphemus	Metazoa	172	19	4
Q71DJ5	Arabidopsis thaliana	Viridiplantae	393	20	4
E0D877	Aedes albopictus	Metazoa	564	25	4
P08796	Dictyostelium discoideum	Other	514	19	4
Q14773	Homo sapiens	Metazoa	271	30	4
P02774	Homo sapiens	Metazoa	474	16	4
A0A1S6EK92	Moringa oleifera	Viridiplantae	79	20	4
Q76CE8	Typhula ishikariensis	Fungi	243	20	4
Q55U20	Cryptococcus deneoformans (strain B-3501A)	Fungi	458	51	4
Q9Y4X3	Homo sapiens	Metazoa	112	24	4
P32803	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	203	20	4
P55955	Caenorhabditis elegans	Metazoa	132	19	4
P81827	Rattus norvegicus	Metazoa	101	21	4
Q08334	Homo sapiens	Metazoa	325	19	4
P0DMD3	Scolopendra mutilans	Metazoa	105	21	4
Q5EPH2	Rhipicephalus bursa	Metazoa	97	22	4
Q9M373	Arabidopsis thaliana	Viridiplantae	74	26	4
Q03383	Bombyx mori	Metazoa	400	16	4
P86929	Metaphire guillelmi	Metazoa	73	14	4
O02380	Tyrophagus putrescentiae	Metazoa	141	15	4
C0H9B6	Salmo salar	Metazoa	413	19	4
Q95NK7	Olivierus martensii	Metazoa	54	23	4
B0CPC6	Laccaria bicolor (strain S238N-H82 / ATCC MYA-4686)	Fungi	206	21	4
Q875I9	Aspergillus fumigatus	Fungi	238	17	4
P85841	Tityus serrulatus	Metazoa	403	19	4
P28088	Bos taurus	Metazoa	441	26	4
Q9Y279	Homo sapiens	Metazoa	399	19	4
Q28862	Bos taurus	Metazoa	310	16	4
Q6UWN5	Homo sapiens	Metazoa	251	25	4
Q07654	Homo sapiens	Metazoa	80	21	4
P10040	Drosophila melanogaster	Metazoa	2146	83	4
P26010	Homo sapiens	Metazoa	798	19	4
P09230	Yarrowia lipolytica (strain CLIB 122 / E 150)	Fungi	454	15	4
Q25255	Lucilia cuprina	Metazoa	356	23	4
P04196	Homo sapiens	Metazoa	525	18	4
P10562	Canavalia gladiata	Viridiplantae	445	26	4
P16144	Homo sapiens	Metazoa	1822	27	4
Q8T0W8	Gastrophysa atrocyanea	Metazoa	65	24	4
P00719	Struthio camelus	Metazoa	204	19	4
P56201	Oryctolagus cuniculus	Metazoa	797	24	4
P17164	Rattus norvegicus	Metazoa	462	28	4
P25942	Homo sapiens	Metazoa	277	20	4
P01076	Solanum lycopersicum	Viridiplantae	77	32	4
P19035	Bos taurus	Metazoa	96	23	4
Q8NI17	Homo sapiens	Metazoa	732	19	4
Q6E0U4	Homo sapiens	Metazoa	476	21	4
Q5B428	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	244	23	4
Q96DU3	Homo sapiens	Metazoa	332	21	4
P09791	Trypanosoma brucei brucei	Other	129	27	4
H6U1I8	Tanacetum cinerariifolium	Viridiplantae	365	27	4
P81383	Ophiophagus hannah	Metazoa	491	20	4
Q86YD3	Homo sapiens	Metazoa	366	26	4
B3STN7	Nosema bombycis (strain CQ1 / CVCC 102059)	Fungi	316	18	4
Q8TC27	Homo sapiens	Metazoa	787	16	4
Q5MJP5	Anuroctonus phaiodactylus	Metazoa	90	18	4
O95715	Homo sapiens	Metazoa	111	34	4
Q6UWY5	Homo sapiens	Metazoa	402	28	4
Q8T9R8	Stomoxys calcitrans	Metazoa	67	24	4
Q6T6C1	Theromyzon tessulatum	Metazoa	107	21	4
Q99519	Homo sapiens	Metazoa	415	47	4
O43852	Homo sapiens	Metazoa	315	19	4
P20757	Ovis aries	Metazoa	476	24	4
P47710	Homo sapiens	Metazoa	185	15	4
W1I921	Achatina achatina	Metazoa	184	26	4
P35578	Zootoca vivipara	Metazoa	172	21	4
Q9U8D1	Olivierus martensii	Metazoa	56	28	4
Q8ISL8	Apis mellifera	Metazoa	78	24	4
O18330	Apis mellifera	Metazoa	432	19	4
Q8TAL6	Homo sapiens	Metazoa	211	18	4
P28906	Homo sapiens	Metazoa	385	31	4
P13204	Bos taurus	Metazoa	129	26	4
Q02083	Homo sapiens	Metazoa	359	28	4
P29794	Canis lupus familiaris	Metazoa	180	20	4
P32478	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	413	18	4
Q9UBN6	Homo sapiens	Metazoa	386	55	4
P67876	Aspergillus restrictus	Fungi	176	27	4
Q7Z5A7	Homo sapiens	Metazoa	132	43	4
F1NSM7	Gallus gallus	Metazoa	743	18	4
P21814	Ovis aries	Metazoa	429	25	4
Q96PL1	Homo sapiens	Metazoa	93	21	5
Q00954	Rattus norvegicus	Metazoa	218	18	5
P07141	Mus musculus	Metazoa	552	32	5
Q8T4J9	Manduca sexta	Metazoa	180	15	5
P82900	Triticum aestivum	Viridiplantae	96	29	5
Q8W257	Ptilota filicina	Other	500	21	5
P02896	Trypanosoma brucei brucei	Other	526	33	5
P13611	Homo sapiens	Metazoa	3396	20	5
C5P3X6	Coccidioides posadasii (strain C735)	Fungi	276	18	5
Q8T1G4	Dictyostelium discoideum	Other	181	19	5
Q924B5	Rattus norvegicus	Metazoa	250	25	5
P0C1B3	Aspergillus oryzae (strain ATCC 42149 / RIB 40)	Fungi	499	21	5
P38660	Mesocricetus auratus	Metazoa	439	19	5
P33767	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	430	20	5
Q9NRC9	Homo sapiens	Metazoa	128	17	5
P15247	Mus musculus	Metazoa	144	18	5
P23142	Homo sapiens	Metazoa	703	29	5
Q9R100	Mus musculus	Metazoa	827	25	5
O18994	Sus scrofa	Metazoa	219	21	5
P01038	Gallus gallus	Metazoa	139	23	5
P01888	Bos taurus	Metazoa	118	20	5
A0A482A9N4	Talaromyces verruculosus	Fungi	328	21	5
Q9GZZ8	Homo sapiens	Metazoa	138	19	5
P43174	Ambrosia psilostachya	Viridiplantae	77	22	5
Q13433	Homo sapiens	Metazoa	755	28	5
O55038	Mus musculus	Metazoa	109	21	5
Q969N2	Homo sapiens	Metazoa	578	21	5
P91629	Drosophila miranda	Metazoa	126	16	5
P45561	Sus scrofa	Metazoa	189	16	5
P56722	Bos taurus	Metazoa	979	34	5
O75629	Homo sapiens	Metazoa	220	31	5
P27613	Trichostrongylus colubriformis	Metazoa	173	15	5
Q13162	Homo sapiens	Metazoa	271	37	5
P81492	Hirudinaria manillensis	Metazoa	84	20	5
Q9Z0K8	Mus musculus	Metazoa	512	23	5
Q86Y34	Homo sapiens	Metazoa	549	20	5
Q05895	Mus musculus	Metazoa	956	21	5
P14448	Gallus gallus	Metazoa	741	18	5
Q9H9K5	Homo sapiens	Metazoa	563	26	5
O76942	Encephalitozoon cuniculi (strain GB-M1)	Fungi	395	22	5
P0DUQ6	Conus planorbis	Metazoa	70	21	5
P11590	Mus musculus	Metazoa	178	16	5
P93484	Pisum sativum	Viridiplantae	623	22	5
P27919	Avena sativa	Viridiplantae	214	28	5
A0A5C2A2T2	Conus purpurascens	Metazoa	178	24	5
Q5AMT2	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	308	18	5
O54861	Rattus norvegicus	Metazoa	825	31	5
P17948	Homo sapiens	Metazoa	1338	26	5
P54900	Rattus norvegicus	Metazoa	215	29	5
P20462	Notamacropus eugenii	Metazoa	176	18	5
P24807	Mus musculus	Metazoa	76	26	5
Q62632	Rattus norvegicus	Metazoa	306	18	5
Q9VH14	Drosophila melanogaster	Metazoa	210	27	5
Q9NPF0	Homo sapiens	Metazoa	282	35	5
O60602	Homo sapiens	Metazoa	858	20	5
O76192	Galleria mellonella	Metazoa	167	17	5
Q95UE8	Lucilia cuprina	Metazoa	220	19	5
Q99MA2	Rattus norvegicus	Metazoa	674	22	5
A0A7M6UMR7	Apis mellifera	Metazoa	1010	16	5
P35613	Homo sapiens	Metazoa	385	21	5
Q24824	Entamoeba histolytica (strain ATCC 30459 / HM-1:IMSS / ABRM)	Other	96	19	5
Q8T0W1	Pimpla hypochondriaca	Metazoa	115	22	5
P48816	Bombyx mori	Metazoa	137	18	5
O43278	Homo sapiens	Metazoa	529	35	5
P0DPU8	Scolopendra dehaani	Metazoa	105	24	5
Q5PP12	Arabidopsis thaliana	Viridiplantae	69	25	5
O00092	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	465	26	5
D3Z9M3	Rattus norvegicus	Metazoa	109	16	5
Q9SLP4	Tulipa saxatilis subsp. bakeri	Viridiplantae	314	26	5
Q06K61	Phlebotomus duboscqi	Metazoa	516	20	5
Q8N6C8	Homo sapiens	Metazoa	439	23	5
Q9XSW3	Sus scrofa	Metazoa	240	18	5
Q556R7	Dictyostelium discoideum	Other	303	24	5
Q99ML8	Mus musculus	Metazoa	113	23	5
P17301	Homo sapiens	Metazoa	1181	29	5
P20774	Homo sapiens	Metazoa	298	20	5
O43291	Homo sapiens	Metazoa	252	27	5
P21956	Mus musculus	Metazoa	463	22	5
P13691	Hordeum vulgare	Viridiplantae	152	30	5
Q28173	Bos taurus	Metazoa	416	22	5
Q6UXD5	Homo sapiens	Metazoa	910	27	5
P82358	Acanthoscurria gomesiana	Metazoa	84	23	5
Q8GT41	Platanus acerifolia	Viridiplantae	179	23	5
P02649	Homo sapiens	Metazoa	317	18	5
Q99969	Homo sapiens	Metazoa	163	20	5
P32802	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	667	22	5
P53616	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	420	24	5
Q9D6Y1	Mus musculus	Metazoa	273	21	5
P22864	Aspergillus niger	Fungi	373	19	5
P55057	Oryctolagus cuniculus	Metazoa	124	27	5
P01033	Homo sapiens	Metazoa	207	23	5
Q00870	Fusarium solani subsp. phaseoli	Fungi	350	19	5
O76076	Homo sapiens	Metazoa	250	23	5
Q76FP5	Hypocrea rufa	Fungi	479	20	5
Q8HYA9	Sus scrofa	Metazoa	185	20	5
P0DUS8	Doratifera vulnerans	Metazoa	59	17	5
Q4V645	Drosophila melanogaster	Metazoa	108	29	5
Q9BZM5	Homo sapiens	Metazoa	246	25	5
Q9NPA0	Homo sapiens	Metazoa	242	23	5
Q25589	Faxonius limosus	Metazoa	135	26	5
P30440	Felis catus	Metazoa	109	17	5
Q9UNE0	Homo sapiens	Metazoa	448	26	5
P08505	Mus musculus	Metazoa	211	24	5
Q6UXB2	Homo sapiens	Metazoa	119	21	5
C0HKM3	Conus purpurascens	Metazoa	458	18	5
Q9VMD9	Drosophila melanogaster	Metazoa	2188	18	5
P07712	Aplysia californica	Metazoa	112	23	5
Q99013	Pseudopleuronectes americanus	Metazoa	82	23	5
Q9Z0M9	Mus musculus	Metazoa	193	28	5
C4NZN9	Hyas araneus	Metazoa	131	16	5
P00724	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	532	19	5
Q61885	Mus musculus	Metazoa	246	28	5
A0A023W145	Ethmostigmus rubripes	Metazoa	88	24	5
P20062	Homo sapiens	Metazoa	427	18	5
Q9BX74	Homo sapiens	Metazoa	207	37	5
Q70SU7	Salvelinus alpinus	Metazoa	342	19	5
Q6GU94	Centruroides limpidus	Metazoa	56	24	5
P10968	Triticum aestivum	Viridiplantae	212	26	5
Q9BZR6	Homo sapiens	Metazoa	473	26	5
Q8NBM8	Homo sapiens	Metazoa	494	22	5
P40967	Homo sapiens	Metazoa	661	24	5
Q4W1I9	Zinnia elegans	Viridiplantae	321	30	5
P07439	Megabalanus rosa	Metazoa	162	24	5
O60931	Homo sapiens	Metazoa	367	22	5
P14384	Homo sapiens	Metazoa	443	17	5
Q62598	Rattus norvegicus	Metazoa	687	17	5
Q90W22	Aquarana catesbeiana	Metazoa	114	24	5
Q9QYH7	Rattus norvegicus	Metazoa	117	23	5
P02702	Bos taurus	Metazoa	241	19	5
P42256	Aspergillus niger	Fungi	321	19	5
Q6UX52	Homo sapiens	Metazoa	265	20	5
P09619	Homo sapiens	Metazoa	1106	32	5
Q6IV20	Gallus gallus	Metazoa	104	22	5
Q6ASY2	Oryza sativa subsp. japonica	Viridiplantae	178	26	5
P80961	Myoxocephalus octodecemspinosus	Metazoa	128	20	5
Q7SZI7	Xenopus laevis	Metazoa	1219	22	5
Q76BW5	Oryza sativa subsp. japonica	Viridiplantae	290	25	5
P10257	Oncorhynchus keta	Metazoa	137	24	5
P21978	Leishmania amazonensis	Other	476	32	5
P19427	Bos taurus	Metazoa	201	18	5
P25116	Homo sapiens	Metazoa	425	21	5
P97710	Rattus norvegicus	Metazoa	509	31	5
P04062	Homo sapiens	Metazoa	536	39	5
P59665	Homo sapiens	Metazoa	94	19	5
Q84V39	Olea europaea	Viridiplantae	123	21	5
P15270	Dictyostelium discoideum	Other	424	23	5
Q63415	Rattus norvegicus	Metazoa	937	45	5
Q8MMH0	Pimpla hypochondriaca	Metazoa	109	21	5
P20333	Homo sapiens	Metazoa	461	22	5
Q9U943	Locusta migratoria	Metazoa	3380	21	5
Q9ZT64	Pinus contorta	Viridiplantae	513	23	5
Q9GL30	Bos taurus	Metazoa	545	35	5
Q4WZ11	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	87	19	5
K9L4P7	Penicillium chrysogenum	Fungi	604	18	5
P42098	Sus scrofa	Metazoa	421	22	5
P26732	Bombyx mori	Metazoa	92	19	5
P01070	Glycine max	Viridiplantae	216	24	5
P42705	Canis lupus familiaris	Metazoa	352	23	5
Q08380	Homo sapiens	Metazoa	585	18	5
P24792	Cucurbita maxima	Viridiplantae	579	30	5
Q02809	Homo sapiens	Metazoa	727	18	5
Q8NK90	Aspergillus kawachii (strain NBRC 4308)	Fungi	628	25	5
P07981	Trichoderma reesei	Fungi	459	22	5
Q6UXH1	Homo sapiens	Metazoa	353	24	5
O48818	Arabidopsis thaliana	Viridiplantae	257	20	5
Q43413	Capsicum annuum	Viridiplantae	75	27	5
Q53B52	Ophiophagus hannah	Metazoa	78	21	5
P05164	Homo sapiens	Metazoa	745	48	5
P30919	Rattus norvegicus	Metazoa	345	23	5
P01297	Sus scrofa	Metazoa	121	24	5
Q5G8A6	Tityus costatus	Metazoa	87	19	5
P01364	Aplysia californica	Metazoa	108	23	5
Q9N4D8	Caenorhabditis elegans	Metazoa	123	17	5
P80188	Homo sapiens	Metazoa	198	20	5
P55847	Penaeus japonicus	Metazoa	105	28	5
Q6UWJ8	Homo sapiens	Metazoa	174	29	5
P01903	Homo sapiens	Metazoa	254	25	5
